,data_index,created_at,post_id,user_id,user_name,screen_name,user_location,profile_url,profile_description,quote_count,reply_count,retweet_count,favorite_count,lang,followers_count,verified,friends_count,listed_count,statuses_count,profile_created_at,profile_image_url,media_url,retweeted_media_url,profile,google_entities,spam,clean
731,731,Sat Mar 27 18:29:31 +0000 2021,1375877658928644096,376502929,Snapchat,Snapchat,"Los Angeles, CA",http://www.snapchat.com,"Say it with a Lens. #OpenYourSnapchat

Need help? Tweet @snapchatsupport",0,0,0,0,en,2291332,True,21,4356,7110,Tue Sep 20 00:35:44 +0000 2011,https://pbs.twimg.com/profile_images/1324384358418042880/A-ENfuMC_normal.jpg,https://pbs.twimg.com/media/ExL5q0vVcAMhlei.jpg,,Snapchat,"{'google_entities_name': ['@KingFlamez23 Thanks', '❤', 'Season', 'reminder', '#NikitaUnfiltered', 'https://t.co/kwQDJP2Nnw', 'Saturday, 3/27', '2', '3/27'], 'google_entities_type': ['OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER', 'OTHER', 'OTHER', 'DATE', 'NUMBER', 'NUMBER']}",1,"Thanks for the ! Season of nikita unfiltered premieres Saturday, /27 but dont worry, well send you a reminder !"
732,732,Sat Mar 27 18:23:13 +0000 2021,1375876074467376896,376502929,Snapchat,Snapchat,"Los Angeles, CA",http://www.snapchat.com,"Say it with a Lens. #OpenYourSnapchat

Need help? Tweet @snapchatsupport",0,0,0,0,en,2291332,True,21,4356,7110,Tue Sep 20 00:35:44 +0000 2011,https://pbs.twimg.com/profile_images/1324384358418042880/A-ENfuMC_normal.jpg,https://pbs.twimg.com/media/ExL5q0vVcAMhlei.jpg,,Snapchat,"{'google_entities_name': ['@tacos_youngthug Thanks', '❤', 'Season', 'reminder', '#NikitaUnfiltered', 'https://t.co/9he2D9XuK1', 'Saturday, 3/27', '3/27', '9', '2'], 'google_entities_type': ['OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER', 'OTHER', 'OTHER', 'DATE', 'NUMBER', 'NUMBER', 'NUMBER']}",1,"Thanks for the ! Season of nikita unfiltered premieres Saturday, /27 but dont worry, well send you a reminder !"
733,733,Sat Mar 27 18:21:43 +0000 2021,1375875699135939072,376502929,Snapchat,Snapchat,"Los Angeles, CA",http://www.snapchat.com,"Say it with a Lens. #OpenYourSnapchat

Need help? Tweet @snapchatsupport",0,0,0,0,en,2291332,True,21,4356,7110,Tue Sep 20 00:35:44 +0000 2011,https://pbs.twimg.com/profile_images/1324384358418042880/A-ENfuMC_normal.jpg,https://pbs.twimg.com/media/ExL5q0vVcAMhlei.jpg,,Snapchat,"{'google_entities_name': ['@hollyyannsmith Thanks', '❤', 'Season', 'reminder', '#NikitaUnfiltered', 'https://t.co/oFERrWWpLp', 'Saturday, 3/27', '3/27', '2'], 'google_entities_type': ['OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER', 'OTHER', 'OTHER', 'DATE', 'NUMBER', 'NUMBER']}",1,"Thanks for the ! Season of nikita unfiltered premieres Saturday, /27 but dont worry, well send you a reminder !"
734,734,Sat Mar 27 18:15:43 +0000 2021,1375874187655586048,376502929,Snapchat,Snapchat,"Los Angeles, CA",http://www.snapchat.com,"Say it with a Lens. #OpenYourSnapchat

Need help? Tweet @snapchatsupport",0,0,0,1,en,2291332,True,21,4356,7110,Tue Sep 20 00:35:44 +0000 2011,https://pbs.twimg.com/profile_images/1324384358418042880/A-ENfuMC_normal.jpg,https://pbs.twimg.com/media/ExL5q0vVcAMhlei.jpg,,Snapchat,"{'google_entities_name': ['@maddielol5086 Thanks', '❤', 'Season', 'reminder', '#NikitaUnfiltered', 'https://t.co/AcUxKoQ4a7', 'Saturday, 3/27', '3/27', '2'], 'google_entities_type': ['OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER', 'OTHER', 'OTHER', 'DATE', 'NUMBER', 'NUMBER']}",1,"Thanks for the ! Season of nikita unfiltered premieres Saturday, /27 but dont worry, well send you a reminder !"
735,735,Sat Mar 27 18:15:14 +0000 2021,1375874067018945024,376502929,Snapchat,Snapchat,"Los Angeles, CA",http://www.snapchat.com,"Say it with a Lens. #OpenYourSnapchat

Need help? Tweet @snapchatsupport",0,0,0,0,en,2291332,True,21,4356,7110,Tue Sep 20 00:35:44 +0000 2011,https://pbs.twimg.com/profile_images/1324384358418042880/A-ENfuMC_normal.jpg,https://pbs.twimg.com/media/ExL5q0vVcAMhlei.jpg,,Snapchat,"{'google_entities_name': ['@WynterAriah Thanks', '❤', 'Season', 'reminder', '#NikitaUnfiltered', 'https://t.co/4kZVhZnnkZ', 'Saturday, 3/27', '2', '3/27', '4'], 'google_entities_type': ['OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER', 'OTHER', 'OTHER', 'DATE', 'NUMBER', 'NUMBER', 'NUMBER']}",1,"Thanks for the ! Season of nikita unfiltered premieres Saturday, /27 but dont worry, well send you a reminder !"
736,736,Sat Mar 27 18:07:22 +0000 2021,1375872086154034944,376502929,Snapchat,Snapchat,"Los Angeles, CA",http://www.snapchat.com,"Say it with a Lens. #OpenYourSnapchat

Need help? Tweet @snapchatsupport",0,0,0,0,en,2291332,True,21,4356,7110,Tue Sep 20 00:35:44 +0000 2011,https://pbs.twimg.com/profile_images/1324384358418042880/A-ENfuMC_normal.jpg,https://pbs.twimg.com/media/ExL5q0vVcAMhlei.jpg,,Snapchat,"{'google_entities_name': ['@thicknessx18 Thanks', '❤', 'Season', 'reminder', '#NikitaUnfiltered', 'https://t.co/rRAXMibma8', 'Saturday, 3/27', '2', '3/27'], 'google_entities_type': ['OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER', 'OTHER', 'OTHER', 'DATE', 'NUMBER', 'NUMBER']}",1,"Thanks for the ! Season of nikita unfiltered premieres Saturday, /27 but dont worry, well send you a reminder !"
737,737,Sat Mar 27 18:02:33 +0000 2021,1375870875162051072,376502929,Snapchat,Snapchat,"Los Angeles, CA",http://www.snapchat.com,"Say it with a Lens. #OpenYourSnapchat

Need help? Tweet @snapchatsupport",0,0,0,0,en,2291332,True,21,4356,7110,Tue Sep 20 00:35:44 +0000 2011,https://pbs.twimg.com/profile_images/1324384358418042880/A-ENfuMC_normal.jpg,https://pbs.twimg.com/media/ExL5q0vVcAMhlei.jpg,,Snapchat,"{'google_entities_name': ['@Krxehe Thanks', '❤', 'Season', 'reminder', '#NikitaUnfiltered', 'https://t.co/isVb7zF6U6', 'Saturday, 3/27', '2', '3/27'], 'google_entities_type': ['OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER', 'OTHER', 'OTHER', 'DATE', 'NUMBER', 'NUMBER']}",1,"Thanks for the ! Season of nikita unfiltered premieres Saturday, /27 but dont worry, well send you a reminder !"
738,738,Sat Mar 27 18:02:07 +0000 2021,1375870765506105088,376502929,Snapchat,Snapchat,"Los Angeles, CA",http://www.snapchat.com,"Say it with a Lens. #OpenYourSnapchat

Need help? Tweet @snapchatsupport",0,0,0,0,en,2291332,True,21,4356,7110,Tue Sep 20 00:35:44 +0000 2011,https://pbs.twimg.com/profile_images/1324384358418042880/A-ENfuMC_normal.jpg,https://pbs.twimg.com/media/ExL5q0vVcAMhlei.jpg,,Snapchat,"{'google_entities_name': ['@audio__jack Thanks', '❤', 'Season', 'reminder', '#NikitaUnfiltered', 'https://t.co/5ib6ERuqK4', 'Saturday, 3/27', '3/27', '2', '5'], 'google_entities_type': ['OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER', 'OTHER', 'OTHER', 'DATE', 'NUMBER', 'NUMBER', 'NUMBER']}",1,"Thanks for the ! Season of nikita unfiltered premieres Saturday, /27 but dont worry, well send you a reminder !"
739,739,Sat Mar 27 18:01:43 +0000 2021,1375870664238891008,376502929,Snapchat,Snapchat,"Los Angeles, CA",http://www.snapchat.com,"Say it with a Lens. #OpenYourSnapchat

Need help? Tweet @snapchatsupport",0,0,0,0,en,2291332,True,21,4356,7110,Tue Sep 20 00:35:44 +0000 2011,https://pbs.twimg.com/profile_images/1324384358418042880/A-ENfuMC_normal.jpg,https://pbs.twimg.com/media/ExL5q0vVcAMhlei.jpg,,Snapchat,"{'google_entities_name': ['@lover_lesly Thanks', '❤', 'Season', 'reminder', '#NikitaUnfiltered', 'Saturday, 3/27', '3/27', '2'], 'google_entities_type': ['OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER', 'OTHER', 'DATE', 'NUMBER', 'NUMBER']}",1,"Thanks for the ! Season of nikita unfiltered premieres Saturday, /27 but dont worry, well send you a reminder !"
740,740,Sat Oct 09 21:52:01 +0000 2021,1446956644961820928,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",1,2,0,17,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FBSfZc1XoAU2apY.jpg,,depop,"{'google_entities_name': ['https://t.co/HcwjEhAlIg'], 'google_entities_type': ['OTHER']}",0,Im feeling extra spicy this winter.
741,741,Sat Oct 09 14:12:03 +0000 2021,1446840889331101952,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,0,1,6,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FBQ2HZJXMAQ59y5.jpg,,depop,"{'google_entities_name': ['fit', 'https://t.co/0QvOVdQ63Z 🤖', 'https://t.co/LJN7zijAwW 🚀', 'https://t.co/3xuG6jYR4y https://t.co/QpMenyJ96g', 'https://t.co/GcLY4owJAG 👁️\u200d🗨️', 'https://t.co/xe8wsoE841 📮', '0', '3'], 'google_entities_type': ['OTHER', 'OTHER', 'OTHER', 'OTHER', 'PERSON', 'OTHER', 'NUMBER', 'NUMBER']}",0,Racing to get this fit : : : : :
743,743,Thu Oct 07 09:01:01 +0000 2021,1446037838101893120,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,1,1,11,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FBFbv__WYAQ4Iul.jpg,,depop,"{'google_entities_name': ['way', 'price', 'bag', 'MIU MIU', 'https://t.co/02F3gPdGBs', '02'], 'google_entities_type': ['OTHER', 'OTHER', 'CONSUMER_GOOD', 'OTHER', 'OTHER', 'NUMBER']}",0,Me: There's no way me dropping the price of my MIU MIU bag. Also me:
747,747,Sun Oct 03 14:02:02 +0000 2021,1444664038743580928,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,0,3,11,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FAx6SM4X0AAF_xG.jpg,,depop,"{'google_entities_name': ['Nothing', 'plans', 'Nothing', 'https://t.co/Ia6JYUV4Ki'], 'google_entities_type': ['OTHER', 'OTHER', 'OTHER', 'OTHER']}",0,Nothing will change todays plans. Nothing.
748,748,Sat Oct 02 21:31:01 +0000 2021,1444414643196289024,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,0,0,11,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FAuXdlbWYAQj91P.jpg,,depop,"{'google_entities_name': ['✈️ https://t.co/tFHmCZqijv', 'marks', 'jet set'], 'google_entities_type': ['OTHER', 'OTHER', 'LOCATION']}",0,"On your marks, jet set, go."
750,750,Fri Oct 01 21:25:01 +0000 2021,1444050745611984896,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,2,4,12,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FApMgAlXoAEmi77.jpg,,depop,"{'google_entities_name': ['temperature', 'degree', 'https://t.co/0LFVw8yt3i https://t.co/zw0pPffqRO', '❄️', '0', '1'], 'google_entities_type': ['OTHER', 'OTHER', 'OTHER', 'OTHER', 'NUMBER', 'NUMBER']}",0,*temperature drops by degree* Me: :
752,752,Thu Sep 30 21:11:31 +0000 2021,1443684958200008960,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,2,4,22,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FAj_0KjXsAQdHO6.jpg,,depop,"{'google_entities_name': ['app', 'clothes', 'https://t.co/ltERFQfCts'], 'google_entities_type': ['CONSUMER_GOOD', 'OTHER', 'OTHER']}",0,Whats that app called that you are selling your clothes again?
753,753,Thu Sep 30 14:50:03 +0000 2021,1443588962040226048,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",2,3,16,102,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FAiogd7VIBEtGE6.jpg,,depop,"{'google_entities_name': ['https://t.co/lL0e2nUlvY', '15'], 'google_entities_type': ['OTHER', 'NUMBER']}",0,sec- if you know you know.
754,754,Wed Sep 29 20:47:03 +0000 2021,1443316414425752064,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",1,1,2,15,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FAewoJiXsAAZTif.jpg,,depop,"{'google_entities_name': ['bag', 'Libra', 'https://t.co/maXVlItwdC https://t.co/SsTK0BJqxT', '🎒'], 'google_entities_type': ['OTHER', 'ORGANIZATION', 'OTHER', 'OTHER']}",0,What's in a Libra's bag? :
755,755,Wed Sep 29 16:14:06 +0000 2021,1443247724019731968,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,1,1,7,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FAdyJhcXIAQj-mu.jpg,,depop,"{'google_entities_name': ['National Hispanic Heritage Month', 'sellers', 'some', 'Latin X', '🥕', 'https://t.co/9SP8MHnjhX 🎃', 'https://t.co/Ez5DE0Vgv1 🧶', 'https://t.co/YXOz73Pdif https://t.co/Mtg8NA8YKD', 'https://t.co/lgvJjuqBtO 🕶️', '9'], 'google_entities_type': ['EVENT', 'PERSON', 'OTHER', 'ORGANIZATION', 'OTHER', 'OTHER', 'OTHER', 'OTHER', 'OTHER', 'NUMBER']}",0,We're celebrating National Hispanic Heritage Month by spotlighting some of our favourite Latin X sellers. : : : :
756,756,Wed Sep 29 12:38:01 +0000 2021,1443193347594673920,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,0,1,10,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FAdAsyjXIAIrTxa.jpg,,depop,"{'google_entities_name': ['https://t.co/wMO5EQXOxw https://t.co/Ncy7nUxOWm', '🧶'], 'google_entities_type': ['OTHER', 'OTHER']}",0,Is this time of the year yet? :
758,758,Mon Sep 27 20:25:04 +0000 2021,1442586108961903104,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,1,1,16,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FAUYaM-VQAAvxrf.jpg,,depop,"{'google_entities_name': ['theflirtylemon #Depop', 'https://t.co/NerCR7P9wp https://t.co/cJ0RgdHhni', '\U0001f9a9'], 'google_entities_type': ['OTHER', 'OTHER', 'OTHER']}",1,We are obsessed with theflirtylemon de pop. :
760,760,Sun Sep 26 17:23:01 +0000 2021,1442177903014433024,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,0,2,27,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FAOlKPxXsAEZMty.jpg,,depop,"{'google_entities_name': ['meeting', 'boss', 'cal', 'https://t.co/4jxwjIclzU', '4'], 'google_entities_type': ['EVENT', 'PERSON', 'OTHER', 'OTHER', 'NUMBER']}",0,When your boss asks you to attend a meeting not in your cal.
764,764,Fri Sep 24 21:43:02 +0000 2021,1441518564603798016,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,0,2,10,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FAFNfZMWQAEey4A.jpg,,depop,"{'google_entities_name': ['Brb', 'shops', 'Oat milk', 'https://t.co/lmwk4EBZuS 👖', '👕', 'https://t.co/StzlHEsMOH https://t.co/FERPItMOTI', 'https://t.co/FyuBnIj4Jg 🧢', 'https://t.co/4fY13WmRFk 👟', '4'], 'google_entities_type': ['ORGANIZATION', 'LOCATION', 'OTHER', 'OTHER', 'OTHER', 'OTHER', 'OTHER', 'OTHER', 'NUMBER']}",0,Brb heading to the shops to get some Oat milk : : : : :
765,765,Fri Sep 24 14:23:02 +0000 2021,1441407835548552960,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,4,0,14,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/FADoyG_WQAEam_e.jpg,,depop,"{'google_entities_name': ['tees', 'Depop https://t.co/oYBL1rv8xt'], 'google_entities_type': ['OTHER', 'OTHER']}",1,"Looking for tees, whos selling? de pop"
766,766,Thu Sep 23 14:51:03 +0000 2021,1441052498228388096,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,2,1,13,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/E_-lm6gWUAEOYBs.jpg,,depop,"{'google_entities_name': ['occasion', '#depop', 'https://t.co/e1MVzXjixg https://t.co/oWUPdwsZpr', '🧵'], 'google_entities_type': ['EVENT', 'OTHER', 'OTHER', 'OTHER']}",1,mermaiddream on de pop got you covered for any occasion. :
767,767,Wed Sep 22 20:51:03 +0000 2021,1440780705307377920,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,0,2,37,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/E_6uaeSVIAI_Ajv.jpg,,depop,"{'google_entities_name': ['drill', 'https://t.co/H3iJiaN65H'], 'google_entities_type': ['EVENT', 'OTHER']}",0,"It's Wednesday, you know the drill."
768,768,Tue Sep 21 19:29:05 +0000 2021,1440397690324413952,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",2,1,1,15,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/E_1SDlsUUAwiFEE.jpg,,depop,"{'google_entities_name': ['shoes', 'https://t.co/Yau1fSZ5DI https://t.co/u3wWMbipRK'], 'google_entities_type': ['CONSUMER_GOOD', 'OTHER']}",0,Let your shoes do the talking
769,769,Tue Sep 21 10:11:17 +0000 2021,1440257315815375104,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,2,3,23,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/tweet_video_thumb/E_zSYuZVgAQTnK0.jpg,,depop,"{'google_entities_name': ['Alexa', 'Wind &amp', 'Fire', 'Earth', 'https://t.co/UnZDrwTo8P'], 'google_entities_type': ['PERSON', 'OTHER', 'ORGANIZATION', 'LOCATION', 'OTHER']}",0,"Alexa, play Earth, Wind &amp; Fire September."
771,771,Mon Sep 20 13:22:02 +0000 2021,1439942931331358976,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",0,4,2,26,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/E_u0dluX0AY-loG.jpg,,depop,"{'google_entities_name': ['everyone', 'vibes', 'https://t.co/OM6oxRPlaV https://t.co/KEVEQJivFB', '🎀'], 'google_entities_type': ['PERSON', 'OTHER', 'OTHER', 'OTHER']}",0,Goodmorning to everyone apart those with bad vibes. :
773,773,Sun Sep 19 17:23:02 +0000 2021,1439641192262775040,380944344,Depop,depop,London | NYC | LA,https://linktr.ee/depop,"Buy. Sell. Discover unique fashion.
Secondhand. Vintage. Streetwear. Designer. Reworked. Sneakers.
Need support? Just @askdepop",2,2,2,32,en,152070,True,419,224,19576,Tue Sep 27 14:00:38 +0000 2011,https://pbs.twimg.com/profile_images/888066906397306880/QrYhuFwW_normal.jpg,https://pbs.twimg.com/media/E_qiCCpXEAku2fi.jpg,,depop,"{'google_entities_name': ['room'], 'google_entities_type': ['LOCATION']}",0,Being creative while tidying up my room
